baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	dynamic
ENSG00000094755	244.046850739	3.04109457374268	0.352573596503923	8.62541779616454	6.38590919556334e-18	6.74592901828667e-17	 protein_coding	NO
ENSG00000094796	2.82350128907659	4.5081171689825	0.692019297218181	6.51443852375864	7.29620554015789e-11	4.10385285684447e-10	 protein_coding	NO
ENSG00000095110	714.537077077437	-2.28288074275885	0.292763261724488	-7.79770224348441	6.30445491311439e-15	5.25345614894032e-14	 protein_coding	NO
ENSG00000095303	794.712972817241	-2.89060672379946	0.167627577303689	-17.2442194195922	1.23671791865143e-66	2.74070060696602e-64	 protein_coding	NO
ENSG00000095596	12.3178485293706	2.39075986391248	0.363955890100547	6.56881762032207	5.07163557502522e-11	2.89632142784349e-10	 protein_coding	NO
ENSG00000095637	2172.28361410962	-2.14111093756312	0.193986987645026	-11.0373946394854	2.52241168489392e-28	5.53903772133267e-27	 protein_coding	NO
ENSG00000095752	152.991147139825	4.51681903109111	0.283810568791457	15.9149077862919	4.99405326024353e-57	6.49987922423696e-55	 protein_coding	NO
ENSG00000096088	47.1491324264862	4.34225303208268	0.349368251531021	12.4288712928373	1.82188576906091e-35	6.30858722634791e-34	 protein_coding	NO
ENSG00000096264	1.36414952793245	-2.78344870515484	0.347034557264749	-8.02066724159514	1.05172284654789e-15	9.38174765034737e-15	 protein_coding	NO
ENSG00000099139	568.944343066065	-2.5124201761995	0.173002810049431	-14.5224240894217	8.73651893575304e-48	6.62069876761559e-46	 protein_coding	NO
ENSG00000099194	17077.8624931316	2.30650629142862	0.153223293164411	15.0532353390532	3.28755115589128e-51	3.05630436030002e-49	 protein_coding	NO
ENSG00000099399	5.56537944195148	4.0827140185674	1.00400371150404	4.06643319321135	4.77381619479807e-05	0.000131163115037041	 protein_coding	NO
ENSG00000099625	50.1184594911796	2.52019854627567	0.233081772870783	10.8125080534411	3.00344331693989e-27	6.19703921026178e-26	 protein_coding	NO
ENSG00000099715	1.04579435940283	-3.43212414891462	0.634838203185402	-5.40629743404445	6.43409179087985e-08	2.62159506303411e-07	 protein_coding	NO
ENSG00000099834	5593.34601411865	-2.5036428864876	0.194187816972447	-12.8928937227964	4.93564638019245e-38	2.04602255101244e-36	 protein_coding	NO
ENSG00000099866	57.7584283585371	-2.42829011624536	0.23433878991497	-10.36230543448	3.67983825159687e-25	6.60245114393734e-24	 protein_coding	NO
ENSG00000099869	7.55537635213462	3.25309858734441	0.473547717947642	6.86963206462774	6.43677040358077e-12	4.01605102733228e-11	 lncRNA	NO
ENSG00000099937	51.1402168758402	3.69673879385624	0.368226551820287	10.0393053558518	1.02392659914954e-23	1.65206386115438e-22	 protein_coding	NO
ENSG00000099953	3963.98417554875	4.35476438849428	0.230994883001898	18.8522114944792	2.818112932735e-79	1.1553699401627e-76	 protein_coding	NO
ENSG00000099985	223.883180543423	2.26682784691245	0.270893937252979	8.36795341342592	5.86275619029192e-17	5.79882456669694e-16	 protein_coding	NO
ENSG00000100003	268.242490620653	2.26098926845128	0.132264150892719	17.0944980419161	1.63094257715168e-65	3.27771489108159e-63	 protein_coding	NO
ENSG00000100078	87.759498055285	4.43729209133784	0.43895264647727	10.1088172652528	5.04901065830151e-24	8.37714848114308e-23	 protein_coding	NO
ENSG00000100079	352.873998362888	-2.4923073701861	0.275103490482911	-9.05952652876617	1.3101801997401e-19	1.58031090994248e-18	 protein_coding	NO
ENSG00000100095	11.0585368358519	-2.72885954137404	0.310363456043518	-8.79246408762573	1.46314965980162e-18	1.62388223477387e-17	 protein_coding	NO
ENSG00000100253	14.0610707920117	3.48042367572366	0.367896816472572	9.46032561274729	3.06985750266752e-21	4.14006637810405e-20	 protein_coding	NO
ENSG00000100302	371.349285814813	-2.05138778511092	0.220077133095546	-9.32122186551889	1.15008123190187e-20	1.49070598626345e-19	 protein_coding	NO
ENSG00000100321	129.071975749208	-2.0226367137897	0.222039859577292	-9.10934062758052	8.28841638119758e-20	1.01435371580996e-18	 protein_coding	NO
ENSG00000100344	53.8025477179403	3.70045649150326	0.32334116656845	11.4444335398904	2.50736885641261e-30	6.26048163064581e-29	 protein_coding	NO
ENSG00000100448	51.0920139459207	-3.25804186486143	0.334234230877755	-9.74778034046742	1.88545586586429e-22	2.77259395942267e-21	 protein_coding	NO
ENSG00000100453	458.627390567846	2.09225964621055	0.24874115095379	8.41139328248601	4.05168715540808e-17	4.04261547815576e-16	 protein_coding	NO
ENSG00000100505	41.6966493433729	-2.41362028794545	0.248906552667502	-9.69689332032027	3.10818550940247e-22	4.50280528319727e-21	 protein_coding	NO
ENSG00000100557	17.8244307299546	6.5428681336184	0.580418138308271	11.272680334713	1.79035317564796e-29	4.25512460841826e-28	 protein_coding	NO
ENSG00000100593	75.6927460867251	3.38896184588665	0.388896130704639	8.71431104173292	2.92532192375574e-18	3.173653035992e-17	 protein_coding	NO
ENSG00000100604	1149.06273530302	-4.63830974975121	0.406384300343205	-11.4136046737878	3.57596566828916e-30	8.85845561743317e-29	 protein_coding	NO
ENSG00000100625	54.6429588462329	2.65653675020935	0.248132558174721	10.7061192201096	9.52723442641983e-27	1.90814634594216e-25	 protein_coding	NO
ENSG00000100626	50.6852614793423	-2.69644469056062	0.252933785114258	-10.6606742525225	1.55466227278563e-26	3.05991569177462e-25	 protein_coding	NO
ENSG00000100628	213.082479437959	-2.93194520955666	0.214026639893428	-13.6989732260273	1.02970093268609e-42	5.69712265023811e-41	 protein_coding	NO
ENSG00000100665	46.8868751216211	6.66439793155099	0.446536944802151	14.9246283182768	2.2790192120808e-50	2.02240756833092e-48	 protein_coding	NO
ENSG00000100721	42.5551484498682	-2.89039421235742	0.446759255773487	-6.46969072269852	9.82037081472067e-11	5.45771401195497e-10	 protein_coding	NO
ENSG00000100867	98.5280200000223	3.93173294292861	0.264333534392033	14.8741360114281	4.85208436911737e-50	4.21452870688716e-48	 protein_coding	NO
ENSG00000101057	3798.78258377973	2.08054821255536	0.153318770357948	13.5700815216426	6.02549841948242e-42	3.19164579072274e-40	 protein_coding	NO
ENSG00000101098	14.1024466399134	-3.47504636977921	0.408972335472851	-8.49702062551832	1.94518883007411e-17	1.98330891955678e-16	 protein_coding	NO
ENSG00000101104	907.121236309965	2.98950032571883	0.191892261268781	15.5790562159851	1.01035456538176e-54	1.11350850729896e-52	 protein_coding	NO
ENSG00000101115	123.310290507224	4.81489488419861	0.232612013363275	20.6992528656682	3.51781407737454e-95	2.25348971162815e-92	 protein_coding	NO
ENSG00000101144	1300.40275114914	3.22471769805523	0.283401191397457	11.3786314099601	5.34316428174206e-30	1.30859647086536e-28	 protein_coding	NO
ENSG00000101187	2502.27469647699	3.46687130009522	0.15124815229592	22.9217431583046	2.82058544358012e-116	3.30395320045422e-113	 protein_coding	NO
ENSG00000101194	1787.59569425485	2.41093556864948	0.200137878654238	12.0463731546523	2.02673025259054e-33	6.16408656496342e-32	 protein_coding	NO
ENSG00000101197	30.4284889088778	2.46298301199914	0.291525850173213	8.44859215927414	2.94836471200594e-17	2.96776470569161e-16	 protein_coding	NO
ENSG00000101224	5461.45667683599	2.15460139544918	0.124117559474532	17.3593599855731	1.67581085800429e-67	3.81693853091444e-65	 protein_coding	NO
ENSG00000101255	2767.33778883385	3.84501290295891	0.15728133299328	24.4467212337474	5.45312575052126e-132	1.37339627222078e-128	 protein_coding	NO
ENSG00000101335	9713.51910799487	-3.22158714641609	0.216599164042963	-14.8734975993586	4.8985857742293e-50	4.24592430384467e-48	 protein_coding	NO
ENSG00000101441	16.6384063027154	6.65340092830685	0.474405977006864	14.024698782854	1.10078521754159e-44	6.96450499209414e-43	 protein_coding	NO
ENSG00000101448	1.6148746789728	2.22061490371503	0.644955185320927	3.44305302795583	0.000575186519386226	0.00131684244943464	 protein_coding	NO
ENSG00000101489	9.83711387966456	-2.41242439868948	0.297918897016833	-8.09758770875542	5.60596846125196e-16	5.10061018585015e-15	 protein_coding	NO
ENSG00000101605	114.902418493992	-3.21507068425713	0.208828864674413	-15.3957197884008	1.74867757493799e-53	1.82888477595173e-51	 protein_coding	NO
ENSG00000101680	153.431394121755	-2.46576887322858	0.219102346454672	-11.2539592255745	2.21424535535564e-29	5.22623091991195e-28	 protein_coding	NO
ENSG00000101850	265.287740754402	2.09907317747137	0.274027989334092	7.66006853012447	1.85833894695993e-14	1.48168378349792e-13	 protein_coding	NO
ENSG00000101938	416.573282311574	-2.9785572185625	0.3340138242194	-8.91746689084942	4.77074821861003e-19	5.48796676393305e-18	 protein_coding	NO
ENSG00000101955	233.38127179936	-2.69141790246874	0.19654442037554	-13.6936876525225	1.10743138650411e-42	6.11069609473693e-41	 protein_coding	NO
ENSG00000102010	70.3007566551736	-2.32302079285816	0.215830873745651	-10.763153354954	5.13812964728439e-27	1.04542451255268e-25	 protein_coding	NO
ENSG00000102048	287.951058770156	2.19178251042934	0.187668702416236	11.6789985874583	1.63206912697045e-31	4.41660528498578e-30	 protein_coding	NO
ENSG00000102243	7.90339637327286	5.5812648203778	0.62292290946845	8.95980021852204	3.25267193152392e-19	3.78843874569937e-18	 protein_coding	NO
ENSG00000102265	9866.31258643081	2.01531258036262	0.138619072358883	14.5384942062302	6.90958735714112e-48	5.25564494374901e-46	 protein_coding	NO
ENSG00000102287	1159.36460706743	2.3086255331894	0.202351226540558	11.4090019253067	3.77030536106248e-30	9.3117457345084e-29	 protein_coding	NO
ENSG00000102290	1.16788948719728	-2.06094275038612	0.499090807403323	-4.12939433027994	3.63720120827505e-05	0.000101863498283257	 protein_coding	NO
ENSG00000102313	7.64197054921121	2.65138539982935	0.444085008894546	5.9704456280328	2.36606426927267e-09	1.13601010553509e-08	 protein_coding	NO
ENSG00000102359	1050.80468724483	3.02932668446801	0.222793953531377	13.5969878735573	4.17267342909067e-42	2.23039459251446e-40	 protein_coding	NO
ENSG00000102683	4.14353077432443	-4.17554618033848	0.318437910987777	-13.1125912972678	2.78903407505446e-39	1.25515717902396e-37	 protein_coding	NO
ENSG00000102794	2.52200580891936	2.06585766960042	0.475998150152818	4.34005398747281	1.42447714775432e-05	4.24979727140383e-05	 protein_coding	NO
ENSG00000102854	2727.58574178554	2.93700396737267	0.315136164803187	9.31979345882733	1.16566992560142e-20	1.51043412167531e-19	 protein_coding	NO
ENSG00000102886	431.023170492503	-2.22044039461313	0.189637910285288	-11.7088423473594	1.14836823845629e-31	3.12829242792233e-30	 protein_coding	NO
ENSG00000102891	3.31498561463819	4.39891029143287	0.890223702885247	4.94135381609796	7.75819737102674e-07	2.76896122414342e-06	 protein_coding	NO
ENSG00000103184	23.4440205008675	-2.3915907084032	0.238817254351036	-10.0143128891676	1.31875065755571e-23	2.1127838787991e-22	 protein_coding	NO
ENSG00000103253	403.684901194758	3.59029643767951	0.215161968160113	16.6864825990427	1.64374128814094e-62	2.7506165441307e-60	 protein_coding	NO
ENSG00000103257	6527.12760037374	3.07160166762797	0.151178727367039	20.3176843800952	8.97092081578955e-92	5.33028712472087e-89	 protein_coding	NO
ENSG00000103355	233.135147953744	4.33776675159904	0.367221385514648	11.8124023346838	3.36798436462573e-32	9.49660405645982e-31	 protein_coding	NO
ENSG00000103375	3719.14230649639	-7.15963765925977	0.428421654961318	-16.7116614586305	1.07789940523307e-62	1.81858929282903e-60	 protein_coding	NO
ENSG00000103569	229.235155460694	2.48363969834433	0.312956941785977	7.93604284401153	2.08733932820263e-15	1.81807388522735e-14	 protein_coding	NO
ENSG00000103647	51.2910745172912	-2.18232009848129	0.22522820262431	-9.6893731471164	3.34575803576102e-22	4.83501543708602e-21	 protein_coding	NO
ENSG00000103888	4790.13948548378	5.22630941071413	0.179319913092933	29.1451703303335	9.61843172838694e-187	5.63337805714869e-183	 protein_coding	NO
ENSG00000104059	170.01868638755	-2.01444316069241	0.326723677111362	-6.16558670771139	7.02222772990841e-10	3.58081209540777e-09	 protein_coding	NO
ENSG00000104112	25.8598761967802	-2.63401933613457	0.352424724643793	-7.47399132906144	7.77982694345488e-14	5.87506621896783e-13	 protein_coding	NO
ENSG00000104237	9.54350171832925	5.70677325378921	0.507354472457153	11.2480988413306	2.36637667110769e-29	5.57567303230305e-28	 protein_coding	NO
ENSG00000104267	5522.46078062729	-4.77624319798083	0.259216815917474	-18.4256688019092	8.17737748496328e-76	3.0203254245813e-73	 protein_coding	NO
ENSG00000104313	63.8769414001269	2.78804446643789	0.371567463520307	7.5034677149161	6.21512963658668e-14	4.72917380922013e-13	 protein_coding	NO
ENSG00000104327	126.243123290059	3.59289651517741	0.456946012332069	7.86284685326547	3.75499997925121e-15	3.19194462262784e-14	 protein_coding	NO
ENSG00000104332	239.247703907126	-4.13787047890104	0.344434182727011	-12.0135302661891	3.01685757012689e-33	9.04792440819767e-32	 protein_coding	NO
ENSG00000104371	84.9731443281065	7.47689998960542	0.470497124968724	15.8914892202635	7.25825258772153e-57	9.38718736881412e-55	 protein_coding	NO
ENSG00000104415	281.422063340529	2.71194155248645	0.200446883549575	13.5294772583268	1.04765968459333e-41	5.46462490444751e-40	 protein_coding	NO
ENSG00000104435	140.382195095793	-3.51902709918212	0.272846182322824	-12.8974760402493	4.65081564692256e-38	1.92990020134141e-36	 protein_coding	NO
ENSG00000104722	10.0395576646234	-3.58682247239709	0.304838377937459	-11.7663087458528	5.82164921350317e-32	1.61376588543072e-30	 protein_coding	NO
ENSG00000104755	1.37085475402273	3.05711762605082	0.782676547937604	3.90597831774376	9.38449269374501e-05	0.000245420317317189	 protein_coding	NO
ENSG00000104760	7.49005528453418	2.38897823163765	0.576201097125575	4.14608414242052	3.38209583372164e-05	9.52264027133574e-05	 protein_coding	NO
ENSG00000104833	25.8620196963409	-3.33431873872003	0.276733712722993	-12.0488346212362	1.96711385106799e-33	5.99611402721824e-32	 protein_coding	NO
ENSG00000104888	15.2621856466243	-2.97823903075067	0.194487045257292	-15.3133028825169	6.23173112257422e-53	6.26197334713965e-51	 protein_coding	NO
ENSG00000104892	37.8342673465236	6.13630875885639	0.383615804604927	15.9959748404422	1.36307821394701e-57	1.86278268717999e-55	 protein_coding	NO
ENSG00000104899	135.42452643697	4.19856354135974	0.328179608255702	12.793493062154	1.78277107045392e-37	7.11684988767962e-36	 protein_coding	NO
ENSG00000104921	30.4679364428908	-2.87222971851161	0.370979939518201	-7.74227771518274	9.7651400651292e-15	8.00062374880429e-14	 protein_coding	NO
ENSG00000104938	1.98599017445577	-3.13132414016718	0.437004117245094	-7.16543395496426	7.75405327335059e-13	5.31784336066958e-12	 protein_coding	NO
ENSG00000105048	152.963337311878	4.34824756869097	0.373929581872072	11.6285198590642	2.9517126069037e-31	7.8326416477565e-30	 protein_coding	NO
ENSG00000105219	190.816856988782	4.91289140958774	0.257304025953464	19.0937214891317	2.84743066995859e-81	1.26890176746698e-78	 protein_coding	NO
ENSG00000105366	32.6235618178063	-2.29340777560687	0.232331540136271	-9.87127177937916	5.54569618912825e-23	8.47103026683607e-22	 protein_coding	NO
ENSG00000105369	401.165404163907	-2.4699051591887	0.273391630782964	-9.03431151902915	1.65038021073487e-19	1.9784294701669e-18	 protein_coding	NO
ENSG00000105464	1330.90260988839	4.85837909667903	0.17890517116544	27.1561691874537	2.14100544565373e-162	7.97972193281013e-159	 protein_coding	NO
ENSG00000105492	12.2186812833092	-2.26288783514618	0.253662694850967	-8.92085387831933	4.62706760835332e-19	5.32417956237074e-18	 protein_coding	NO
ENSG00000105550	0.883007611672633	2.48656172896304	0.508609990945578	4.88893606737879	1.01382411768037e-06	3.56593127507073e-06	 protein_coding	NO
ENSG00000105605	2.13082435591744	-2.07915897550938	0.351654951551166	-5.91249736805387	3.36959232665594e-09	1.59136673434213e-08	 protein_coding	NO
ENSG00000105609	141.614249956299	-2.69469316465557	0.208376487339526	-12.9318484972102	2.97577178661118e-38	1.25515114925396e-36	 protein_coding	NO
ENSG00000105664	724.026188166783	6.01826923005093	0.354589948631883	16.9724755404694	1.31279289812572e-64	2.52684897827973e-62	 protein_coding	NO
ENSG00000105668	9.01816492287551	3.27306181282684	0.419533802937347	7.80166410885284	6.10960875436964e-15	5.10042231137541e-14	 protein_coding	NO
ENSG00000105696	23.6802028178473	-2.92835775549485	0.28277149558788	-10.3559156463307	3.93404104423404e-25	7.0431360144763e-24	 protein_coding	NO
ENSG00000105707	135.50915999716	2.70554540528722	0.385671803888576	7.0151496116861	2.29703024505162e-12	1.49767248706467e-11	 protein_coding	NO
ENSG00000105737	51.5417043142553	-2.82152250409253	0.242519983570018	-11.6341856145554	2.76213790706333e-31	7.34861323256213e-30	 protein_coding	NO
ENSG00000105784	75.5429579973021	-2.44195427428831	0.204029370013323	-11.968640956588	5.1871297903325e-33	1.53435748300182e-31	 protein_coding	NO
ENSG00000105880	16.0496128324489	2.05943932060843	0.34830526856021	5.91274237430153	3.364582175274e-09	1.58954989654164e-08	 protein_coding	NO
ENSG00000105894	110.804172965488	-2.65982067571158	0.181526213479469	-14.6525431491602	1.29766193156488e-48	1.03909265371673e-46	 protein_coding	NO
ENSG00000105929	7.93659694976019	4.5181363470726	0.497607284113548	9.0797230895069	1.08851429879542e-19	1.32071350168733e-18	 protein_coding	NO
ENSG00000105988	9.81190632802586	2.74913518813157	0.312204982701277	8.80554552443511	1.30217667385671e-18	1.45230248299177e-17	 processed_pseudogene	NO
